max_precip,total_precip,melton_index,mean_slope,california_tc,area,river_slope,main_river_slope,drainage_density,long_outlet,vel_ms
1.7076446962553198,16.7522330521292,0.21,21.17,2.019418047526634,96.67152476051223,12.7,8.892297065638909,2.448,22.93844,0.8572292755292713
5.027172875856625,26.4797449104127,0.21,21.17,2.019418047526634,96.67152476051223,12.7,8.892297065638909,2.448,22.93844,0.8572292755292713
2.0938369385657083,10.4252487773674,0.21,21.17,2.019418047526634,96.67152476051223,12.7,8.892297065638909,2.448,22.93844,0.8572292755292713
3.608975811819715,59.3373858378078,0.21,21.17,2.019418047526634,96.67152476051223,12.7,8.892297065638909,2.448,22.93844,0.8572292755292713
9.429293832322687,17.7772944897122,0.97,24.11,0.081632221053138,0.41878682176268534,15.0,18.302869673147352,4.68,1.9295,1.6090321511948102
29.85891259777046,27.2592216952049,0.97,24.11,0.081632221053138,0.41878682176268534,15.0,18.302869673147352,4.68,1.9295,1.6090321511948102
9.897717688977577,6.7880027880894,0.97,24.11,0.081632221053138,0.41878682176268534,15.0,18.302869673147352,4.68,1.9295,1.6090321511948102
18.421482326286142,62.1630929737097,0.97,24.11,0.081632221053138,0.41878682176268534,15.0,18.302869673147352,4.68,1.9295,1.6090321511948102
7.426363828938571,18.7250496955789,0.71,23.28,0.156866899914996,0.6647370982422824,14.4,14.237032576084149,2.452,2.24884,1.5409068858208053
25.39219839274975,30.1706103341196,0.71,23.28,0.156866899914996,0.6647370982422824,14.4,14.237032576084149,2.452,2.24884,1.5409068858208053
7.12295085823995,6.62123719005717,0.71,23.28,0.156866899914996,0.6647370982422824,14.4,14.237032576084149,2.452,2.24884,1.5409068858208053
13.294129111358114,62.080892630292,0.71,23.28,0.156866899914996,0.6647370982422824,14.4,14.237032576084149,2.452,2.24884,1.5409068858208053
4.77511631052968,18.3240315316184,0.61,24.12,0.352906856230769,2.7601120574083002,17.1,15.713965076217296,2.917,4.43703,1.3774571212258513
15.86430535145787,29.265376937938,0.61,24.12,0.352906856230769,2.7601120574083002,17.1,15.713965076217296,2.917,4.43703,1.3774571212258513
4.781175383949001,7.09344170086416,0.61,24.12,0.352906856230769,2.7601120574083002,17.1,15.713965076217296,2.917,4.43703,1.3774571212258513
8.813127691502878,61.4034556471514,0.61,24.12,0.352906856230769,2.7601120574083002,17.1,15.713965076217296,2.917,4.43703,1.3774571212258513
4.054342469894969,18.1011535713222,0.6,24.77,0.469676964244491,5.5404271306122705,19.6,16.319850493335597,2.372,6.56073,1.349818538617241
13.276360087558455,29.1441332830767,0.6,24.77,0.469676964244491,5.5404271306122705,19.6,16.319850493335597,2.372,6.56073,1.349818538617241
4.189110670072108,7.84817661824569,0.6,24.77,0.469676964244491,5.5404271306122705,19.6,16.319850493335597,2.372,6.56073,1.349818538617241
7.5905825006618715,60.6154876123759,0.6,24.77,0.469676964244491,5.5404271306122705,19.6,16.319850493335597,2.372,6.56073,1.349818538617241
5.764571243699522,18.5998936158043,0.77,27.34,0.254597569981198,2.857636658090077,22.5,23.991173932013574,2.565,3.97969,1.6907855877698534
19.57896865543563,30.6672341825396,0.77,27.34,0.254597569981198,2.857636658090077,22.5,23.991173932013574,2.565,3.97969,1.6907855877698534
5.678892581553528,7.71295108319782,0.77,27.34,0.254597569981198,2.857636658090077,22.5,23.991173932013574,2.565,3.97969,1.6907855877698534
10.342103129630841,60.8075211355957,0.77,27.34,0.254597569981198,2.857636658090077,22.5,23.991173932013574,2.565,3.97969,1.6907855877698534
4.497889504559819,18.2897180076906,0.66,26.47,0.395243951608638,4.578773025556286,22.0,20.0513224176706,3.405,5.438350000000001,1.5458393284257
14.994544924034157,30.4847099611546,0.66,26.47,0.395243951608638,4.578773025556286,22.0,20.0513224176706,3.405,5.438350000000001,1.5458393284257
4.623221656322514,8.72628713222013,0.66,26.47,0.395243951608638,4.578773025556286,22.0,20.0513224176706,3.405,5.438350000000001,1.5458393284257
8.24665224868311,60.0492411139907,0.66,26.47,0.395243951608638,4.578773025556286,22.0,20.0513224176706,3.405,5.438350000000001,1.5458393284257
6.844370156598698,18.524002737975,1.19,26.81,0.17815134432771,0.8538228114658378,24.3,24.13958795878064,3.549,3.13462,1.7183796387325414
23.198639834501627,31.4402107817986,1.19,26.81,0.17815134432771,0.8538228114658378,24.3,24.13958795878064,3.549,3.13462,1.7183796387325414
6.906564119742349,8.93763398420514,1.19,26.81,0.17815134432771,0.8538228114658378,24.3,24.13958795878064,3.549,3.13462,1.7183796387325414
12.331219419767429,60.3300067366374,1.19,26.81,0.17815134432771,0.8538228114658378,24.3,24.13958795878064,3.549,3.13462,1.7183796387325414
9.52794086445299,18.6557187000232,1.18,28.84,0.094130020837511,0.2261444461177461,25.9,26.190810486232763,5.085,1.29518,1.9965545814089625
32.54906897640894,31.6613828543267,1.18,28.84,0.094130020837511,0.2261444461177461,25.9,26.190810486232763,5.085,1.29518,1.9965545814089625
9.467854830501583,8.68313439801087,1.18,28.84,0.094130020837511,0.2261444461177461,25.9,26.190810486232763,5.085,1.29518,1.9965545814089625
3.923742369961971,17.9978416189803,0.57,25.44,0.49178248870822,7.099650149749627,17.9,18.2505990948949,2.379,5.79503,1.4775476090210773
12.935856668335868,31.1766696486969,0.57,25.44,0.49178248870822,7.099650149749627,17.9,18.2505990948949,2.379,5.79503,1.4775476090210773
4.261060920850196,10.7380511434981,0.57,25.44,0.49178248870822,7.099650149749627,17.9,18.2505990948949,2.379,5.79503,1.4775476090210773
7.317812711971957,58.8482467465617,0.57,25.44,0.49178248870822,7.099650149749627,17.9,18.2505990948949,2.379,5.79503,1.4775476090210773
4.226466544648412,18.1862820514878,0.74,27.19,0.439136748686276,5.126786622314403,19.8,15.129903312266515,3.283,6.33461,1.5594451191608816
14.4943239005074,37.130930559642,0.74,27.19,0.439136748686276,5.126786622314403,19.8,15.129903312266515,3.283,6.33461,1.5594451191608816
4.865539746524983,16.5577942627738,0.74,27.19,0.439136748686276,5.126786622314403,19.8,15.129903312266515,3.283,6.33461,1.5594451191608816
7.928051367495975,60.6602664794771,0.74,27.19,0.439136748686276,5.126786622314403,19.8,15.129903312266515,3.283,6.33461,1.5594451191608816
7.973756077213504,18.3616303382033,0.48,25.18,0.127438375190933,0.7114387819584774,15.2,13.763440716977778,3.092,1.4767,1.495438337337389
27.081024939729257,34.0159481967138,0.48,25.18,0.127438375190933,0.7114387819584774,15.2,13.763440716977778,3.092,1.4767,1.495438337337389
8.576252163265275,12.5480724695164,0.48,25.18,0.127438375190933,0.7114387819584774,15.2,13.763440716977778,3.092,1.4767,1.495438337337389
14.630108025925496,60.3289815664649,0.48,25.18,0.127438375190933,0.7114387819584774,15.2,13.763440716977778,3.092,1.4767,1.495438337337389
3.759973407134946,18.4589191841095,0.42,25.88,0.583400301542312,12.212288482993097,20.7,14.125485378436894,3.207,7.17684,1.2975911691844082
12.884883383806168,35.5341398751147,0.42,25.88,0.583400301542312,12.212288482993097,20.7,14.125485378436894,3.207,7.17684,1.2975911691844082
4.077843868930192,13.8566715422404,0.42,25.88,0.583400301542312,12.212288482993097,20.7,14.125485378436894,3.207,7.17684,1.2975911691844082
6.9670244067815545,61.9219444403938,0.42,25.88,0.583400301542312,12.212288482993097,20.7,14.125485378436894,3.207,7.17684,1.2975911691844082
5.4102436093401085,18.879036315637,0.63,27.85,0.303691343383343,3.735998030248087,22.0,19.469103003603863,2.203,4.21372,1.618115445053106
18.75215769847073,33.0933468396238,0.63,27.85,0.303691343383343,3.735998030248087,22.0,19.469103003603863,2.203,4.21372,1.618115445053106
5.331132308719834,9.49889028780363,0.63,27.85,0.303691343383343,3.735998030248087,22.0,19.469103003603863,2.203,4.21372,1.618115445053106
9.649846012461783,62.203596821747,0.63,27.85,0.303691343383343,3.735998030248087,22.0,19.469103003603863,2.203,4.21372,1.618115445053106
10.643568318379238,18.9084981454088,0.91,27.32,0.078872884161534,0.4194347559724801,26.2,28.22032082013969,4.601,1.54726,1.769850514455653
36.9214141600862,32.3609713063562,0.91,27.32,0.078872884161534,0.4194347559724801,26.2,28.22032082013969,4.601,1.54726,1.769850514455653
10.320947147936135,8.5296018738112,0.91,27.32,0.078872884161534,0.4194347559724801,26.2,28.22032082013969,4.601,1.54726,1.769850514455653
18.768984797063847,61.5094161837906,0.91,27.32,0.078872884161534,0.4194347559724801,26.2,28.22032082013969,4.601,1.54726,1.769850514455653
6.008884617750905,19.0885995185671,0.88,27.19,0.255305721777107,1.975073853133068,23.9,23.47762003776577,3.428,3.90811,1.7214769924887228
21.063170566205553,32.6959573059349,0.88,27.19,0.255305721777107,1.975073853133068,23.9,23.47762003776577,3.428,3.90811,1.7214769924887228
5.712861954464425,8.23418752101188,0.88,27.19,0.255305721777107,1.975073853133068,23.9,23.47762003776577,3.428,3.90811,1.7214769924887228
10.518004719532252,62.294675545683,0.88,27.19,0.255305721777107,1.975073853133068,23.9,23.47762003776577,3.428,3.90811,1.7214769924887228
11.082901570068842,19.1204999640795,1.32,29.94,0.07546034728812,0.5878471373637415,25.0,28.621938080137912,2.569,2.23834,2.001591839263744
38.92439415262605,32.3846650604574,1.32,29.94,0.07546034728812,0.5878471373637415,25.0,28.621938080137912,2.569,2.23834,2.001591839263744
10.436184751496631,7.74717365259831,1.32,29.94,0.07546034728812,0.5878471373637415,25.0,28.621938080137912,2.569,2.23834,2.001591839263744
19.2441073520543,61.8812373934039,1.32,29.94,0.07546034728812,0.5878471373637415,25.0,28.621938080137912,2.569,2.23834,2.001591839263744
7.517465840296098,19.319092919036,0.86,27.41,0.169644178760078,1.7889350354706988,26.6,26.02878290138377,3.365,2.88403,1.870745343021624
26.722399948863085,32.63296224254,0.86,27.41,0.169644178760078,1.7889350354706988,26.6,26.02878290138377,3.365,2.88403,1.870745343021624
6.915110272546817,7.28778199277439,0.86,27.41,0.169644178760078,1.7889350354706988,26.6,26.02878290138377,3.365,2.88403,1.870745343021624
12.888278567246637,62.3413516987479,0.86,27.41,0.169644178760078,1.7889350354706988,26.6,26.02878290138377,3.365,2.88403,1.870745343021624
7.17252018224662,19.5063079376485,0.77,27.1,0.192279035465176,1.4570700946685724,24.4,22.29892912441877,4.77,2.60673,1.80701719788884
25.79929146432793,32.7746222511937,0.77,27.1,0.192279035465176,1.4570700946685724,24.4,22.29892912441877,4.77,2.60673,1.80701719788884
6.445785548787586,6.75205154784354,0.77,27.1,0.192279035465176,1.4570700946685724,24.4,22.29892912441877,4.77,2.60673,1.80701719788884
12.086814350644246,62.3249491470911,0.77,27.1,0.192279035465176,1.4570700946685724,24.4,22.29892912441877,4.77,2.60673,1.80701719788884
3.0427743146895723,16.4507677746341,0.52,24.08,0.595479012112438,6.687595615454227,16.5,14.049006310389675,3.053,7.65149,1.2910571746776631
8.26824065943334,23.0100929564257,0.52,24.08,0.595479012112438,6.687595615454227,16.5,14.049006310389675,3.053,7.65149,1.2910571746776631
3.669135190189508,6.87329395525127,0.52,24.08,0.595479012112438,6.687595615454227,16.5,14.049006310389675,3.053,7.65149,1.2910571746776631
6.9122184595220775,63.8943750195501,0.52,24.08,0.595479012112438,6.687595615454227,16.5,14.049006310389675,3.053,7.65149,1.2910571746776631
4.380846892748402,18.3479642517028,0.7,27.42,0.421135096688437,5.227821987767971,22.5,18.89237281213316,2.362,6.26968,1.5135642036083472
14.560924028142333,29.0111025744124,0.7,27.42,0.421135096688437,5.227821987767971,22.5,18.89237281213316,2.362,6.26968,1.5135642036083472
4.35094705432579,6.68033202399721,0.7,27.42,0.421135096688437,5.227821987767971,22.5,18.89237281213316,2.362,6.26968,1.5135642036083472
8.258068582868637,64.2470315860728,0.7,27.42,0.421135096688437,5.227821987767971,22.5,18.89237281213316,2.362,6.26968,1.5135642036083472
4.937960974411862,19.2756641893256,0.64,26.76,0.390303644601196,4.8164553354069435,21.7,18.96371876820001,2.363,5.5733500000000005,1.5231731268778164
17.521373965572785,31.794697174502,0.64,26.76,0.390303644601196,4.8164553354069435,21.7,18.96371876820001,2.363,5.5733500000000005,1.5231731268778164
4.505428338420826,6.46318506136621,0.64,26.76,0.390303644601196,4.8164553354069435,21.7,18.96371876820001,2.363,5.5733500000000005,1.5231731268778164
8.589588796900767,64.2103236502889,0.64,26.76,0.390303644601196,4.8164553354069435,21.7,18.96371876820001,2.363,5.5733500000000005,1.5231731268778164
6.909284124216286,19.9264245653352,0.74,24.59,0.221901896857548,1.437285705584646,20.6,19.0793487069695,3.214,1.74371,1.601898829410216
25.500354958399445,33.6113810508439,0.74,24.59,0.221901896857548,1.437285705584646,20.6,19.0793487069695,3.214,1.74371,1.601898829410216
5.9501146771031905,6.17120243450064,0.74,24.59,0.221901896857548,1.437285705584646,20.6,19.0793487069695,3.214,1.74371,1.601898829410216
11.343034797991367,63.6352817662223,0.74,24.59,0.221901896857548,1.437285705584646,20.6,19.0793487069695,3.214,1.74371,1.601898829410216
6.8676885816557185,19.8513531503315,0.93,28.22,0.221903315600896,1.1463068937914342,21.7,21.51132446415191,2.582,3.23058,1.6399582613051975
25.23261153246315,33.4425079485296,0.93,28.22,0.221903315600896,1.1463068937914342,21.7,21.51132446415191,2.582,3.23058,1.6399582613051975
5.957015815667204,6.25155495055303,0.93,28.22,0.221903315600896,1.1463068937914342,21.7,21.51132446415191,2.582,3.23058,1.6399582613051975
11.38689865153878,63.9305465295327,0.93,28.22,0.221903315600896,1.1463068937914342,21.7,21.51132446415191,2.582,3.23058,1.6399582613051975
1.8260054002583397,17.7524584828821,0.22,20.73,2.166329230284417,127.53468389156212,15.4,7.601114824454508,2.737,22.62349,0.8039819781951341
5.951991015187951,31.1076590811302,0.22,20.73,2.166329230284417,127.53468389156212,15.4,7.601114824454508,2.737,22.62349,0.8039819781951341
2.055894850552396,11.6697064785623,0.22,20.73,2.166329230284417,127.53468389156212,15.4,7.601114824454508,2.737,22.62349,0.8039819781951341
3.7434711000831253,67.2936788804452,0.22,20.73,2.166329230284417,127.53468389156212,15.4,7.601114824454508,2.737,22.62349,0.8039819781951341
4.6545886576644815,19.1399461406909,0.89,26.21,0.42924894400579,2.6564531623622347,22.4,20.559058760812363,3.667,5.05954,1.6112453062791745
16.365962758303194,32.5207222184813,0.89,26.21,0.42924894400579,2.6564531623622347,22.4,20.559058760812363,3.667,5.05954,1.6112453062791745
4.3810230535636645,7.83330010428397,0.89,26.21,0.42924894400579,2.6564531623622347,22.4,20.559058760812363,3.667,5.05954,1.6112453062791745
8.296370256355786,64.8702280570198,0.89,26.21,0.42924894400579,2.6564531623622347,22.4,20.559058760812363,3.667,5.05954,1.6112453062791745
7.015849122563878,18.9950457384363,1.2,25.15,0.184279770473722,1.5722815972215793,22.5,19.68016991576263,4.643,4.31306,1.5155911006404652
24.462553467945142,32.7483405469948,1.2,25.15,0.184279770473722,1.5722815972215793,22.5,19.68016991576263,4.643,4.31306,1.5155911006404652
6.763786479352531,8.65231967670756,1.2,25.15,0.184279770473722,1.5722815972215793,22.5,19.68016991576263,4.643,4.31306,1.5155911006404652
12.705762982224991,65.0560911050429,1.2,25.15,0.184279770473722,1.5722815972215793,22.5,19.68016991576263,4.643,4.31306,1.5155911006404652
5.340839588629912,18.7019281053128,0.64,27.99,0.302051959497328,7.283943283689892,26.3,24.904966261884468,4.244,4.35094,1.8050970004345184
18.381467848119467,33.9266362525833,0.64,27.99,0.302051959497328,7.283943283689892,26.3,24.904966261884468,4.244,4.35094,1.8050970004345184
5.466560626759193,11.1378108230942,0.64,27.99,0.302051959497328,7.283943283689892,26.3,24.904966261884468,4.244,4.35094,1.8050970004345184
10.009871636384483,65.5652655783125,0.64,27.99,0.302051959497328,7.283943283689892,26.3,24.904966261884468,4.244,4.35094,1.8050970004345184
9.490462187073245,18.7333845910704,1.28,29.25,0.09619464247193,0.7615834600517419,23.7,28.03563935002026,4.386,2.36453,1.8993815023042724
32.74751864747762,34.54181303008,1.28,29.25,0.09619464247193,0.7615834600517419,23.7,28.03563935002026,4.386,2.36453,1.8993815023042724
9.762470214778169,11.7164414706583,1.28,29.25,0.09619464247193,0.7615834600517419,23.7,28.03563935002026,4.386,2.36453,1.8993815023042724
17.703966056837647,65.1152984667946,1.28,29.25,0.09619464247193,0.7615834600517419,23.7,28.03563935002026,4.386,2.36453,1.8993815023042724
8.845252197073,18.6186774820101,1.44,28.4,0.108500037564568,0.6540110679539444,27.1,30.232077837745617,11.177,2.66595,1.8014208497567996
30.469660446623976,35.6286156068761,1.44,28.4,0.108500037564568,0.6540110679539444,27.1,30.232077837745617,11.177,2.66595,1.8014208497567996
9.394939812930481,13.362408836576,1.44,28.4,0.108500037564568,0.6540110679539444,27.1,30.232077837745617,11.177,2.66595,1.8014208497567996
16.739714008949456,65.3092668710748,1.44,28.4,0.108500037564568,0.6540110679539444,27.1,30.232077837745617,11.177,2.66595,1.8014208497567996
5.761130365633917,18.6031876854574,1.16,29.93,0.255052417496175,0.9041582045111776,26.4,26.283635324457155,5.74,2.06473,2.042556421831462
19.854719504162283,35.9829052814455,1.16,29.93,0.255052417496175,0.9041582045111776,26.4,26.283635324457155,5.74,2.06473,2.042556421831462
6.163550132515974,13.8092628134902,1.16,29.93,0.255052417496175,0.9041582045111776,26.4,26.283635324457155,5.74,2.06473,2.042556421831462
10.915691638778396,65.1982252933852,1.16,29.93,0.255052417496175,0.9041582045111776,26.4,26.283635324457155,5.74,2.06473,2.042556421831462
2.880429978234639,18.1198189288299,0.42,22.17,0.93378368772108,32.98557552426693,18.2,13.93498930122313,2.896,12.64348,1.280336620346421
10.012005280121071,39.8184900794952,0.42,22.17,0.93378368772108,32.98557552426693,18.2,13.93498930122313,2.896,12.64348,1.280336620346421
3.4586987476352884,19.4654075478643,0.42,22.17,0.93378368772108,32.98557552426693,18.2,13.93498930122313,2.896,12.64348,1.280336620346421
5.828791892462869,67.2818641593606,0.42,22.17,0.93378368772108,32.98557552426693,18.2,13.93498930122313,2.896,12.64348,1.280336620346421
8.62103422731671,18.4047730775241,1.16,32.28,0.109884101569135,0.6703025121144381,30.3,30.34051820329224,2.954,1.9824,2.064175300708058
29.905905347092535,39.1669388262296,1.16,32.28,0.109884101569135,0.6703025121144381,30.3,30.34051820329224,2.954,1.9824,2.064175300708058
9.887469529189858,17.8717956371968,1.16,32.28,0.109884101569135,0.6703025121144381,30.3,30.34051820329224,2.954,1.9824,2.064175300708058
16.780150936491232,65.5389596236621,1.16,32.28,0.109884101569135,0.6703025121144381,30.3,30.34051820329224,2.954,1.9824,2.064175300708058
5.908581790367345,18.2913623132318,1.0,30.14,0.229112108711142,1.8133783789789655,27.0,25.455629260875543,2.713,3.2643,1.9490346369757368
20.674351733167395,41.3199899991051,1.0,30.14,0.229112108711142,1.8133783789789655,27.0,25.455629260875543,2.713,3.2643,1.9490346369757368
7.058104937923866,20.3572566279118,1.0,30.14,0.229112108711142,1.8133783789789655,27.0,25.455629260875543,2.713,3.2643,1.9490346369757368
11.718618038704957,66.0475601970286,1.0,30.14,0.229112108711142,1.8133783789789655,27.0,25.455629260875543,2.713,3.2643,1.9490346369757368
5.250224840689363,18.1728623899824,1.19,26.77,0.28386541886056,2.4048362270302657,24.3,25.080517525148704,3.576,4.53391,1.912130134669333
18.610645167738554,43.7614684715618,1.19,26.77,0.28386541886056,2.4048362270302657,24.3,25.080517525148704,3.576,4.53391,1.912130134669333
6.5386713104082315,22.9535943837228,1.19,26.77,0.28386541886056,2.4048362270302657,24.3,25.080517525148704,3.576,4.53391,1.912130134669333
10.620105790787425,66.5695991389078,1.19,26.77,0.28386541886056,2.4048362270302657,24.3,25.080517525148704,3.576,4.53391,1.912130134669333
7.2924828952382565,18.1769674450452,1.33,32.96,0.147248173240959,0.9462034432230391,29.5,28.86852196853441,4.079,2.5404,2.138602932526771
25.998492397316305,44.9491694188664,1.33,32.96,0.147248173240959,0.9462034432230391,29.5,28.86852196853441,4.079,2.5404,2.138602932526771
9.187892290696263,23.9869674463785,1.33,32.96,0.147248173240959,0.9462034432230391,29.5,28.86852196853441,4.079,2.5404,2.138602932526771
